timestamp,hostname,cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,top_cpu_process,top_cpu_pid,top_mem_process,top_mem_pid,ssd_model,ssd_health_status,ssd_percentage_used,ssd_available_spare,ssd_temperature,ssd_data_written_tb,ssd_power_on_hours,ssd_media_errors
2026-08-08 11:29:56,yathiswar,19.6,1700.0,82.0,2895.89,62.5,0.06,0.01,0.0,0.01,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:01,yathiswar,18.1,1700.0,82.0,2898.2,62.5,0.02,0.05,0.0,0.01,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:03,yathiswar,19.7,1700.0,82.3,2850.41,62.5,0.53,0.07,0.0,0.0,303,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:05,yathiswar,11.9,1700.0,82.5,2811.69,62.5,16.15,0.09,0.0,0.01,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,32,10.3,389,0
2026-08-08 11:30:07,yathiswar,15.1,1700.0,83.0,2724.04,62.5,27.98,0.22,0.0,0.01,305,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,31,10.3,389,0
2026-08-08 11:30:09,yathiswar,8.0,1700.0,82.5,2808.57,62.5,0.13,0.02,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:30:11,yathiswar,11.1,1700.0,81.8,2923.48,62.5,0.0,0.02,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
2026-08-08 11:30:16,yathiswar,17.1,1700.0,82.1,2877.56,62.5,0.03,0.08,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:30:20,yathiswar,20.1,1700.0,81.9,2910.14,62.5,0.11,0.11,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,29,10.3,389,0
2026-08-08 11:30:24,yathiswar,15.4,1700.0,81.9,2902.53,62.5,0.02,0.08,0.0,0.0,304,System Idle Process,0,Code.exe,13528,SAMSUNG MZVLQ512HBLU-00B,PASSED,2,99,28,10.3,389,0
