timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-14T23:25:20.412949,6.2,1700.0,9.72,63.5,5863.09,10204.29,16067.38,4.5,62.3,0.16,0.9,0.0,0.0,276,Moderate,0,50520.0,0.2,27,1786730120.412949
2026-08-14T23:25:20.914573,4.3,1700.0,21.93,63.5,5869.27,10198.11,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50521.0,0.2,28,1786730120.914573
2026-08-14T23:25:21.420868,13.8,1700.0,3.06,63.5,5872.57,10194.82,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50521.0,0.3,29,1786730121.420868
2026-08-14T23:25:21.933072,5.3,1457.0,8.22,63.5,5867.91,10199.47,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50522.0,0.3,30,1786730121.933072
2026-08-14T23:25:22.432598,6.2,1700.0,2.38,63.5,5870.04,10197.35,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50522.0,0.3,31,1786730122.432598
2026-08-14T23:25:22.949975,3.0,1457.0,1.39,63.5,5865.44,10201.94,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50523.0,0.3,32,1786730122.949975
2026-08-14T23:25:23.457882,2.8,1700.0,4.97,63.5,5867.54,10199.84,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50523.0,0.3,33,1786730123.457882
2026-08-14T23:25:23.949707,2.6,1700.0,3.12,63.5,5871.27,10196.11,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50524.0,0.3,34,1786730123.949707
2026-08-14T23:25:24.468825,1.4,1700.0,2.78,63.4,5874.26,10193.12,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50524.0,0.3,35,1786730124.468825
2026-08-14T23:25:24.972506,11.6,1700.0,6.95,63.4,5874.5,10192.89,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50525.0,0.3,36,1786730124.972506
2026-08-14T23:25:25.473919,1.3,1700.0,2.43,63.4,5878.71,10188.68,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50525.0,0.3,37,1786730125.473919
2026-08-14T23:25:25.989567,7.1,1700.0,7.98,63.5,5872.37,10195.01,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,276,Moderate,0,50526.0,0.3,38,1786730125.989567
