timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-15T09:53:32.883059,3.6,1497.0,3.58,52.1,5830.52,6336.78,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145115.0,0.3,27,1786767812.883059
2026-08-15T09:53:33.381707,0.0,2396.0,0.0,52.1,5827.68,6339.61,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145116.0,0.3,28,1786767813.381707
2026-08-15T09:53:33.874585,4.2,1497.0,0.0,52.1,5833.71,6333.59,12167.29,1.5,18.0,0.0,0.47,0.0,0.0,204,Moderate,0,145116.0,0.3,29,1786767813.874585
2026-08-15T09:53:34.367113,7.7,1497.0,10.73,52.1,5824.84,6342.46,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145117.0,0.3,30,1786767814.367113
2026-08-15T09:53:34.921360,7.4,2396.0,0.0,52.1,5828.02,6339.27,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145117.0,0.3,31,1786767814.92136
2026-08-15T09:53:35.409757,10.7,2396.0,0.0,52.1,5833.68,6333.61,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145118.0,0.3,32,1786767815.409757
2026-08-15T09:53:35.896741,7.1,1497.0,0.0,52.0,5844.58,6322.71,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145118.0,0.3,33,1786767815.896741
2026-08-15T09:53:36.400174,3.8,1497.0,12.5,51.7,5873.05,6294.24,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145119.0,0.3,34,1786767816.400174
2026-08-15T09:53:36.918606,4.2,1497.0,3.58,51.7,5874.37,6292.93,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145119.0,0.3,35,1786767816.918606
2026-08-15T09:53:37.401692,4.0,2396.0,3.58,51.7,5881.14,6286.15,12167.29,1.5,18.0,0.0,0.0,0.0,0.0,204,Moderate,0,145120.0,0.3,36,1786767817.401692
2026-08-15T09:53:37.912715,7.7,1497.0,0.0,51.7,5874.76,6292.54,12167.29,1.5,18.0,0.0,0.43,0.0,0.0,204,Moderate,0,145120.0,0.3,37,1786767817.912715
